,Keyword,Status,Page,Title,Link,Id,Date,Facebook Link,Image,Video
83,dragon,Active,"Dragon Mania Legends
Sponsored","Collect, breed, and train 100s of dragons, on your very own dragon island! 🏝️❤️",PLAY.GOOGLE.COM,ID: 812570589736099,"Started running on Aug 31, 2022",https://www.facebook.com/DragonManiaLegends/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_812570763069415_4229815011892777064_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=FM07_Wt4PKoAX-YVLFp&_nc_ht=video.fktm6-1.fna&oh=00_AT_TVazLOTxkgbnGEr3kR26p_bM2gu3WtVFkp-99K2fBbA&oe=6311856C
84,dragon,Active,"Dragon Mania Legends
Sponsored","Collect, breed, and train 100s of dragons, on your very own dragon island! 🏝️❤️",PLAY.GOOGLE.COM,ID: 806410884137376,"Started running on Aug 30, 2022",https://www.facebook.com/DragonManiaLegends/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_806411020804029_6403434113093455190_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=SS71YbJCIFUAX-lXj2m&_nc_ht=video.fktm6-1.fna&oh=00_AT-oz6WKfOClHTM3uudn3ARyJHXf2vXR8Z2_i3Qq6tQIgA&oe=63118A99
85,dragon,Active,"Dragon Mania Legends
Sponsored","Collect, breed, and train 100s of dragons, on your very own dragon island! 🏝️❤️",PLAY.GOOGLE.COM,ID: 946003956174402,"Started running on Aug 30, 2022",https://www.facebook.com/DragonManiaLegends/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/302673320_946004019507729_1081915870686605657_n.?_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=FGw5-NkThaMAX-TLuEl&_nc_ht=video.fktm6-1.fna&oh=00_AT8ZzZWJucPOVuNTJGuubupbQQ0m0ttx-PH1GfO_1RnS4A&oe=63118A55
86,dragon,Inactive,"Blue Dragon Children's Foundation
Sponsored","Chung and May are getting ready to walk!

Chung is one of the original founders of Blue Dragon in Vietnam, although these days he lives in Colorado where he runs a company and is raising his family. He's also the voluntary President of Blue Dragon USA.

Despite being far from Vietnam, Blue Dragon is always a cause close to his heart.
That's why he and his 9-year-old daughter May have signed up for the 2022 Marathon Walk!

On October 9, Chung and May will walk 21 km along the scenic High Line Canal Trail. For Chung and his family, this is a great way to help young people in Vietnam. By taking on the personal challenge of walking a half marathon, they will be raising money that keeps children and youth in school and training, where they are safe from human trafficking.

The Marathon Walk is organised in collaboration with our great friends at @theintrepidfoundation, and EVERY DOLLAR you raise goes to helping the kids.

Join Chung in this great event by signing up today!



And if you would like to encourage Chung and May, sponsor them here:



#BlueDragonMarathonWalk #Marathon #Walk #IntrepidFoundation #MakeADifference #HelpChildren",BDMARATHONWALK2022.RAISELY.COM,ID: 1520495735059412,"Aug 17, 2022 - Aug 18, 2022",https://www.facebook.com/bluedragonvietnam/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/299743915_1282459425854941_2732916381976662743_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=KNpAvaKL_BYAX9P2yyZ&_nc_ht=scontent.fktm6-1.fna&oh=00_AT9Xw_Yw3W-AMnhTke40Z0Tf48JFxDVmSDbc1NspZKm-BA&oe=6316D1D5,
87,dragon,Active,"Blue Dragon Children's Foundation
Sponsored","Emotionally overwhelmed, Hoa struggled to walk up the entrance to her house. 
Six years ago, Hoa left home for a high-paying job introduced by a friend. However, it turned out to be a trick. She was sold to a man in China as a bride and was held in captivity, unable to escape. 
This month, Blue Dragon rescued Hoa and accompanied her safely to her home in central Vietnam. Hoa is one of nine trafficking victims we’ve helped in just the past two weeks.
After years of separation, Hoa and her family are now together again. 
Human trafficking tears families apart and leaves its victims with life-long scars. 
But you can help Hoa and other victims on their way to a brighter future. 
Join the Blue Dragon Marathon Walk 2022, organised by our amazing friends The Intrepid Foundation. Your walk of 42 kilometres (or 21 kilometres for a half-marathon!) will make a difference in the lives of children, women and men who have been trafficked into slavery. 
Wherever you are in the world, lace up your shoes and change lives on October 9!
Sign up here: bdmarathonwalk2022.raisely.com",BDMARATHONWALK2022.RAISELY.COM,ID: 1019798082041488,"Started running on Aug 25, 2022",https://www.facebook.com/bluedragonvietnam/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/299725969_1151716525754478_6115590300438791736_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=EjxQ99fJrWwAX9KWYn-&_nc_ht=scontent.fktm6-1.fna&oh=00_AT9wnnF9MRqt0EXXZtOMbdIUKQXOTGjYfMXoSb9wkEpWGQ&oe=6316CF3E,
88,dragon,Active,"Dragon City
Sponsored",🔥  Become the dragon master 🔥,ITUNES.APPLE.COM,ID: 619514456548465,"Started running on Aug 19, 2022",https://www.facebook.com/DragonCity/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/300270648_619514653215112_6221746506062355543_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Kn9nl-v_vH0AX9HktFF&_nc_ht=video.fktm6-1.fna&oh=00_AT9p7BAWcS_5eb6pMpQoPvnAYEZXkoRRjFF4xfl5OUbCVA&oe=63118666
89,dragon,Active,"Dragon Ball Z Dokkan Battle
Sponsored","A worldwide campaign is on!
Super Saiyan Goku is here in DOKKAN BATTLE!",ITUNES.APPLE.COM,ID: 385105370365733,"Started running on Aug 28, 2022",https://www.facebook.com/dokkanbattle.dbz/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/300451073_632498554880188_7603094154493362360_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=FNMROFXgowkAX_JB7Wm&_nc_ht=scontent.fktm6-1.fna&oh=00_AT95O7abU0sAzf22MFabQ-JSkm4QWQa3qQE0KGdDWHEJpw&oe=631579C2,
90,dragon,Active,"Dragon Ball Z Dokkan Battle
Sponsored","A worldwide campaign is on!
Super Saiyan Goku is here in DOKKAN BATTLE!",ITUNES.APPLE.COM,ID: 568168364994903,"Started running on Aug 28, 2022",https://www.facebook.com/dokkanbattle.dbz/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/300893517_568168441661562_3351235683483534160_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0KBjsBvpNAYAX9lQ5O_&_nc_ht=video.fktm6-1.fna&oh=00_AT8Y3x4WdPjoRsnkp3TAvRe4_FoCRo-QyrDJvO2cuYzRXA&oe=631182B4
91,dragon,Active,"Dragon Ball Z Dokkan Battle
Sponsored","A worldwide campaign is on!
Cooler (Final Form) is here in DOKKAN BATTLE!",ITUNES.APPLE.COM,ID: 602374234675571,"Started running on Aug 28, 2022",https://www.facebook.com/dokkanbattle.dbz/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/300892168_602374298008898_2315009656650087693_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5MN6iu3W_UwAX-byTJO&_nc_ht=video.fktm6-1.fna&oh=00_AT9Z983tWgzrQKUXstcoumHop-fS-vUg2wiSXNRewaY9Fw&oe=63118FD8
92,dragon,Active,"Dragon Ball Z Dokkan Battle
Sponsored","Create Your Dream Team!
Your Favorite Dragon Ball Characters Are Here!",ITUNES.APPLE.COM,ID: 1425041431239634,"Started running on Aug 25, 2022",https://www.facebook.com/dokkanbattle.dbz/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_382546834056710_8888923579587902610_n.?_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=a8NYdatauP4AX8wtkMR&_nc_ht=video.fktm6-1.fna&oh=00_AT_F4ahbVCQNKXHAn7dmmf5kP4VW1V-ZBZ8IjMHnZpn2pQ&oe=63118B3D
93,dragon,Active,"Dragon Ball Z Dokkan Battle
Sponsored","A worldwide campaign is on!
Cooler (Final Form) is here in DOKKAN BATTLE!",ITUNES.APPLE.COM,ID: 415980330636748,"Started running on Aug 28, 2022",https://www.facebook.com/dokkanbattle.dbz/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/300766279_830203245024350_3264852616844723893_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PVrP45-KVQcAX9iByHX&_nc_ht=scontent.fktm6-1.fna&oh=00_AT-RWbyhg2erbA5JfvCviSAWsb_kzhFXPCJAp5Dwd9Lg7g&oe=6315D6D2,
94,dragon,Active,"Penny Dragon Games
Sponsored",💥 GET your Free DnD 5e Book NOW!,NEWSLETTER.PENNYDRAGON.GAMES,ID: 2403301983152553,"Started running on Aug 15, 2022",https://facebook.com/PennyDragonGames,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/299287861_747940946319646_7055806324241477236_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sxoyBfegiKwAX-NvhhJ&_nc_ht=scontent.fktm6-1.fna&oh=00_AT_ubKfwWBSNugqNh-sC-pH82z8Qxqp1ulnF5-zq4sVsMw&oe=631576E8,
95,dragon,Active,"Dragon Pharma
Sponsored",,,ID: 739053130545248,"Started running on Aug 8, 2022",https://www.facebook.com/dragonpharmalabs/,,
96,dragon,Active,"Dragon Pharma
Sponsored",,,ID: 473814710942032,"Started running on Aug 6, 2022",https://www.facebook.com/dragonpharmalabs/,,
97,dragon,Active,"Dragon Pharma
Sponsored",,,ID: 1124780231723955,"Started running on Aug 22, 2022",https://www.facebook.com/dragonpharmalabs/,,
98,dragon,Active,"Dragon Pharma
Sponsored",,,ID: 774772570234159,"Started running on Aug 6, 2022",https://www.facebook.com/dragonpharmalabs/,,
99,dragon,Active,"Red Dragon Montclair
Sponsored","🚨Attention Montclair area parents who want their child to EXCEL!🚨

Is your child ready for this upcoming school year?

Getting back to school can be difficult for kids after summer break 😩With zero focus and a TON of energy, you might be looking for an activity for your child to get them back into a routine and ready for the school year 🤓 🧠

What better way than through martial arts! 😲

Prepare them with skills like FOCUS 👀 and DISCIPLINE, to get good grades 💯 Help them gain CONFIDENCE to become safe and bully-proof 👍 

Parents and kids ❤️ our Martial Arts program because it’s both PRODUCTIVE and FUN!

Ready to get started? ⬇️ 

For only $20, try out our program for 20 Days so you can see for yourself how awesome our program is 🙌As a bonus, we’ll even throw in a FREE T-Shirt if you are one of the first 25 people to sign up 🥋

Give your child the skills they need and watch them SOAR 🚀 this school year! 

Because of high demand, spots are limited so reserve yours now! 

Click the ""Get Offer"" button below to get started 👇

🥋 Red Dragon Montclair
📍 8660 Central Ave., Montclair, CA 91763
📱(909) 920-5987",,ID: 1760983617567471,"Started running on Aug 24, 2022",https://www.facebook.com/rdkmontclair/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/299678507_1184068072173427_8465224578951468150_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=l8u5tYra3h4AX-tlrUg&_nc_ht=scontent.fktm6-1.fna&oh=00_AT8rE_C_3eNd_xpCOfbEkbh_D0Gs1Dq0g1odhFqBSDKqpg&oe=6315BFB3,
100,dragon,Active,"Red Dragon Montclair
Sponsored","🚨Attention Montclair area parents who want their child to EXCEL!🚨

Is your child ready for this upcoming school year?

Getting back to school can be difficult for kids after summer break 😩With zero focus and a TON of energy, you might be looking for an activity for your child to get them back into a routine and ready for the school year 🤓 🧠

What better way than through martial arts! 😲

Prepare them with skills like FOCUS 👀 and DISCIPLINE, to get good grades 💯 Help them gain CONFIDENCE to become safe and bully-proof 👍 

Parents and kids ❤️ our Martial Arts program because it’s both PRODUCTIVE and FUN!

Ready to get started? ⬇️ 

For only $20, try out our program for 20 Days so you can see for yourself how awesome our program is 🙌As a bonus, we’ll even throw in a FREE T-Shirt if you are one of the first 25 people to sign up 🥋

Give your child the skills they need and watch them SOAR 🚀 this school year! 

Because of high demand, spots are limited so reserve yours now! 

Click the ""Get Offer"" button below to get started 👇

🥋 Red Dragon Montclair
📍 8660 Central Ave., Montclair, CA 91763
📱(909) 920-5987",,ID: 5586072498110193,"Started running on Aug 19, 2022",https://www.facebook.com/rdkmontclair/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/300152754_5586072711443505_9022597592259552183_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=LPQLj1GIeRUAX_jdvNU&_nc_ht=video.fktm6-1.fna&oh=00_AT_wOK2W2u2l5aUu2fdn19QzcZKmHSEhrbEzAhk8s3qXVA&oe=63118448
101,dragon,Active,"Red Dragon Montclair
Sponsored","🎉 ATTN: MONTCLAIR PARENTS - HUGE OPPORTUNITY! 🎉

We’re looking for 25 parents that are ready to help their child develop more confidence, athleticism, and focus during the summer!

Our program is designed to change your child’s life, but this is not a “magic pill” or “gimmick”. We want to team up with you to help your child succeed.

It’s easier then ever! For only $20, your child will get access to our facility for 20 Days🥋

Reserve your spot NOW by clicking here:  👍

🥋 Red Dragon Montclair
⛩ 8660 Central Ave., Montclair, CA 91763
📱(909) 920-5987",,ID: 433863098671518,"Started running on Aug 11, 2022",https://www.facebook.com/rdkmontclair/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/297539916_5252536728127099_5042103658407384031_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=teckm8qti2gAX9NkvkO&_nc_ht=scontent.fktm6-1.fna&oh=00_AT-USxkxdUWYdhrd4AA13LTMYndHJG9fPH1yC4HDBZmg-A&oe=6316AEA1,
102,dragon,Active,"Black Dragon Martial Arts
Sponsored","Looking for the Best Martial Arts School in Murfreesboro? 

Take advantage of our 6 Week Introductory program and let us prove to you as to why so many parents chose Black Dragon Martial Arts for their kids. 

You can go to any karate school for your kids to learn how to throw a punch and a kick, 

However... 

Moms & Dads chose Black Dragon because of the Family Atmosphere, while providing a Safe, Structured Learning Environment. 

6 Week Introductory Special for ONLY $69.95, Plus Register NOW and get a FREE Uniform!

Simple to Register, just click the link below, or the LEARN MORE button, check out through our website and we will get you started!



If you have any questions, please Call us!

(615) 890-7879",BLACKDRAGONMA.COM,ID: 1250695782366461,"Started running on Jul 12, 2022",https://facebook.com/bdmatn,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/292342134_781426722893224_2509233682077211588_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ex8nvsMLqwoAX8ViUzp&_nc_ht=scontent.fktm6-1.fna&oh=00_AT_a5BOOwYBQt9dhFoGVFYIOwIeDjksHM2_GmR_B2bdxLA&oe=63160E09,
103,dragon,Active,"Bearded Dragon Hot Sauce
Sponsored","A simple way to add more FLAVOR to your meals 🤤
Sale going on TODAY ❕❗️
Shop Now ➡️ www.beardeddragonhotsauce.com
Shop Now ➡️ www.beardeddragonhotsauce.com

Our Gourmet Hot Sauce:
❎ Only-Fresh Ingredients
❎ Vegetarian
❎ Incredible Flavor

Pairs well with
✖️Rice
✖️Steak
✖️Eggs
✖️And so. much. more.

Unleash The Feast with Bearded Dragon👇",,ID: 446917360268954,"Started running on Jul 5, 2022",https://www.facebook.com/beardeddragonhotsauce/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_446917420268948_423411086305599491_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=UE2b74iJuqkAX9IoKet&_nc_ht=video.fktm6-1.fna&oh=00_AT-o4l71LqPF2mBRHxg52UW08xkUQU2rq8vWUJbZ2OYvSA&oe=63118FA4
104,dragon,Active,"Bearded Dragon Hot Sauce
Sponsored","A simple way to add more FLAVOR to your meals 🤤
Sale going on TODAY ❕❗️

Shop Now ➡️ www.beardeddragonhotsauce.com
Shop Now ➡️

Our Gourmet Hot Sauce:
❎ Only-Fresh Ingredients
❎ Vegetarian
❎ Incredible Flavor

Pairs well with
✖️Rice
✖️Steak
✖️Eggs
✖️And so. much. more.

Unleash The Feast with Bearded Dragon👇",,ID: 621822118941032,"Started running on Jul 5, 2022",https://www.facebook.com/beardeddragonhotsauce/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_621822172274360_355064995132568671_n.?_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=-jKV3H30mWQAX_pPMs8&_nc_ht=video.fktm6-1.fna&oh=00_AT9OrgcS7hfPo2sZ4l6w0jbblsiypHBF5RLxx2gsCl1QCg&oe=63118CBD
105,dragon,Active,"Ace Dragon Coatings & Foam Inc.
Sponsored","Ace Dragon has your solution to seawall failure! Polyurethane resin will be able to fill the voids left by the relentless tide, making your structure safe again.

Polyurethane resin is:
✅Efficiently installed, with minimal disruption
✅Quick return-to-use time
✅Environmentally friendly

Let's get that seawall fixed!",,ID: 3249821011958046,"Started running on Jun 17, 2022",https://facebook.com/AceDragonAlaska,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_1380179509153434_8083622248645388973_n.?_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=7sY4VsK7sFMAX_ZMpSS&_nc_ht=video.fktm6-1.fna&oh=00_AT8RoGC9UuuaZgK5pLIX2tYkolvWHY6N6QGbzgf5jmk2RQ&oe=63118CCF
106,dragon,Active,"Bubble Shooter Dragon Pop IOS Community
Sponsored",,ITUNES.APPLE.COM,ID: 381015640240214,"Started running on Sep 24, 2021",https://www.facebook.com/Bubble-Shooter-Dragon-Pop-IOS-Community-1462620127188017/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.1790-2/10000000_381015713573540_2014583444298710961_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=wwXZAyWAfEoAX9r5lZG&_nc_ht=video.fktm6-1.fna&oh=00_AT9a8G8a0JL59H8R7YM8ndzHTgg1_3SKfbVaWdK3bHjF7w&oe=63118D66
107,dragon,Inactive,"Blue Dragon Children's Foundation
Sponsored","A rapid intervention saved two high school girls who were about to be trafficked into China.

The girls come from remote Dien Bien province, which shares a long, mountainous border with China. The traffickers planned to smuggle the two teenagers into China 1,000 kilometres away from their hometown, and managed to get the girls on a bus headed towards a distant border crossing.

When Blue Dragon learned about this, a frantic chain of events began. In collaboration with the local authorities, we were able to intercept the bus, follow it and stop it, right before the border crossing.

Blue Dragon is now providing emergency assistance for the two girls and will ensure they have everything they need to recover, reunite with their families and stay safe.

The crisis created by the coronavirus pandemic has made girls and women in poor rural areas more vulnerable to human trafficking. The tougher the financial struggles, the more likely potential victims are to follow traffickers under false promises of high-paying jobs and better lives.

But Blue Dragon remains vigilant. To read more about what Blue Dragon is already doing to rebuild after Covid-19 and keep women and girls safe from traffickers, click here:",,ID: 285621479492592,"May 29, 2020 - May 30, 2020",https://www.facebook.com/bluedragonvietnam/,https://scontent.fktm6-1.fna.fbcdn.net/v/t39.35426-6/122132191_1794716544031644_59952533580659225_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=uGS5vDTSrYEAX9k3xun&_nc_ht=scontent.fktm6-1.fna&oh=00_AT88r3uQyXDZvkv2FN1F5o-DYLivq4dzDrutefNgKQsVRA&oe=63163C34,
108,dragon,Inactive,"Dragon Mania Legends
Sponsored","Help CARE in its fight against poverty by playing Dragon Mania Legends and unlocking exclusive new dragons!
Support your favorite influencer to win exclusive dragons! The event is available on April 8th - 18th!",,ID: 2316617325025563,"Apr 8, 2019 - Apr 17, 2019",https://www.facebook.com/DragonManiaLegends/,,https://video.fktm6-1.fna.fbcdn.net/v/t42.9040-2/57158221_2173019489585426_351424613684609024_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=rmVW43hohiYAX_lujJ3&_nc_ht=video.fktm6-1.fna&oh=00_AT8DievaEAYrn3ggsz9sbvuU9M9arVcM8TDJpTXofrCUZA&oe=631186D5
